"Name","CompanyName"
"AWS.Tools.BedrockAgentRuntime","aws-dotnet-sdk-team"
"AWS.Tools.BedrockDataAutomation","aws-dotnet-sdk-team"
"AWS.Tools.BedrockDataAutomationRuntime","aws-dotnet-sdk-team"
"AWS.Tools.BedrockRuntime","aws-dotnet-sdk-team"
"AWS.Tools.Billing","aws-dotnet-sdk-team"
"AWS.Tools.BillingConductor","aws-dotnet-sdk-team"
"AWS.Tools.Braket","aws-dotnet-sdk-team"
"AWS.Tools.Budgets","aws-dotnet-sdk-team"
"AWS.Tools.CertificateManager","aws-dotnet-sdk-team"
"AWS.Tools.Chatbot","aws-dotnet-sdk-team"
"AWS.Tools.Chime","aws-dotnet-sdk-team"
"AWS.Tools.ChimeSDKIdentity","aws-dotnet-sdk-team"
"AWS.Tools.ChimeSDKMediaPipelines","aws-dotnet-sdk-team"
"AWS.Tools.ChimeSDKMeetings","aws-dotnet-sdk-team"
"AWS.Tools.ChimeSDKMessaging","aws-dotnet-sdk-team"
"AWS.Tools.ChimeSDKVoice","aws-dotnet-sdk-team"
"AWS.Tools.CleanRooms","aws-dotnet-sdk-team"
"AWS.Tools.CleanRoomsML","aws-dotnet-sdk-team"
"AWS.Tools.Cloud9","aws-dotnet-sdk-team"
"AWS.Tools.CloudControlApi","aws-dotnet-sdk-team"
"AWS.Tools.CloudDirectory","aws-dotnet-sdk-team"
"AWS.Tools.CloudFormation","aws-dotnet-sdk-team"
"AWS.Tools.CloudFront","aws-dotnet-sdk-team"
"AWS.Tools.CloudFrontKeyValueStore","aws-dotnet-sdk-team"
"AWS.Tools.CloudHSMV2","aws-dotnet-sdk-team"
"AWS.Tools.CloudSearch","aws-dotnet-sdk-team"
"AWS.Tools.CloudSearchDomain","aws-dotnet-sdk-team"
"AWS.Tools.CloudTrail","aws-dotnet-sdk-team"
"AWS.Tools.CloudTrailData","aws-dotnet-sdk-team"
"AWS.Tools.CloudWatch","aws-dotnet-sdk-team"
"AWS.Tools.CloudWatchEvidently","aws-dotnet-sdk-team"
"AWS.Tools.CloudWatchLogs","aws-dotnet-sdk-team"
"AWS.Tools.CloudWatchRUM","aws-dotnet-sdk-team"
"AWS.Tools.CodeArtifact","aws-dotnet-sdk-team"
"AWS.Tools.CodeBuild","aws-dotnet-sdk-team"
"AWS.Tools.CodeCatalyst","aws-dotnet-sdk-team"
"AWS.Tools.CodeCommit","aws-dotnet-sdk-team"
"AWS.Tools.CodeConnections","aws-dotnet-sdk-team"
"AWS.Tools.CodeDeploy","aws-dotnet-sdk-team"
"AWS.Tools.CodeGuruProfiler","aws-dotnet-sdk-team"
"AWS.Tools.CodeGuruReviewer","aws-dotnet-sdk-team"
"AWS.Tools.CodeGuruSecurity","aws-dotnet-sdk-team"
"AWS.Tools.CodePipeline","aws-dotnet-sdk-team"
"AWS.Tools.CodeStar","aws-dotnet-sdk-team"
"AWS.Tools.CodeStarconnections","aws-dotnet-sdk-team"
"AWS.Tools.CodeStarNotifications","aws-dotnet-sdk-team"
"AWS.Tools.CognitoIdentity","aws-dotnet-sdk-team"
"AWS.Tools.CognitoIdentityProvider","aws-dotnet-sdk-team"
"AWS.Tools.CognitoSync","aws-dotnet-sdk-team"
"AWS.Tools.Common","aws-dotnet-sdk-team"
"AWS.Tools.Comprehend","aws-dotnet-sdk-team"
"AWS.Tools.ComprehendMedical","aws-dotnet-sdk-team"
"AWS.Tools.ComputeOptimizer","aws-dotnet-sdk-team"
"AWS.Tools.ConfigService","aws-dotnet-sdk-team"
"AWS.Tools.Connect","aws-dotnet-sdk-team"
"AWS.Tools.ConnectCampaignService","aws-dotnet-sdk-team"
"AWS.Tools.ConnectCampaignsV2","aws-dotnet-sdk-team"
"AWS.Tools.ConnectCases","aws-dotnet-sdk-team"
"AWS.Tools.ConnectContactLens","aws-dotnet-sdk-team"
"AWS.Tools.ConnectParticipant","aws-dotnet-sdk-team"
"AWS.Tools.ConnectWisdomService","aws-dotnet-sdk-team"
"AWS.Tools.ControlCatalog","aws-dotnet-sdk-team"
"AWS.Tools.ControlTower","aws-dotnet-sdk-team"
"AWS.Tools.CostAndUsageReport","aws-dotnet-sdk-team"
"AWS.Tools.CostExplorer","aws-dotnet-sdk-team"
"AWS.Tools.CostOptimizationHub","aws-dotnet-sdk-team"
"AWS.Tools.CustomerProfiles","aws-dotnet-sdk-team"
"AWS.Tools.DatabaseMigrationService","aws-dotnet-sdk-team"
"AWS.Tools.DataExchange","aws-dotnet-sdk-team"
"AWS.Tools.DataPipeline","aws-dotnet-sdk-team"
"AWS.Tools.DataSync","aws-dotnet-sdk-team"
"AWS.Tools.DataZone","aws-dotnet-sdk-team"
"AWS.Tools.DAX","aws-dotnet-sdk-team"
"AWS.Tools.Deadline","aws-dotnet-sdk-team"
"AWS.Tools.Detective","aws-dotnet-sdk-team"
"AWS.Tools.DeviceFarm","aws-dotnet-sdk-team"
"AWS.Tools.DevOpsGuru","aws-dotnet-sdk-team"
"AWS.Tools.DirectConnect","aws-dotnet-sdk-team"
"AWS.Tools.DirectoryService","aws-dotnet-sdk-team"
"AWS.Tools.DirectoryServiceData","aws-dotnet-sdk-team"
"AWS.Tools.DLM","aws-dotnet-sdk-team"
"AWS.Tools.DocDB","aws-dotnet-sdk-team"
"AWS.Tools.DocDBElastic","aws-dotnet-sdk-team"
"AWS.Tools.Drs","aws-dotnet-sdk-team"
"AWS.Tools.DSQL","aws-dotnet-sdk-team"
"AWS.Tools.DynamoDBStreams","aws-dotnet-sdk-team"
"AWS.Tools.DynamoDBv2","aws-dotnet-sdk-team"
"AWS.Tools.EBS","aws-dotnet-sdk-team"
"AWS.Tools.EC2","aws-dotnet-sdk-team"
"AWS.Tools.EC2InstanceConnect","aws-dotnet-sdk-team"
"AWS.Tools.ECR","aws-dotnet-sdk-team"
"AWS.Tools.ECRPublic","aws-dotnet-sdk-team"
"AWS.Tools.ECS","aws-dotnet-sdk-team"
"AWS.Tools.EKS","aws-dotnet-sdk-team"
"AWS.Tools.EKSAuth","aws-dotnet-sdk-team"
"AWS.Tools.ElastiCache","aws-dotnet-sdk-team"
"AWS.Tools.ElasticBeanstalk","aws-dotnet-sdk-team"
"AWS.Tools.ElasticFileSystem","aws-dotnet-sdk-team"
"AWS.Tools.ElasticInference","aws-dotnet-sdk-team"
"AWS.Tools.ElasticLoadBalancing","aws-dotnet-sdk-team"
"AWS.Tools.ElasticLoadBalancingV2","aws-dotnet-sdk-team"
"AWS.Tools.ElasticMapReduce","aws-dotnet-sdk-team"
"AWS.Tools.Elasticsearch","aws-dotnet-sdk-team"
"AWS.Tools.ElasticTranscoder","aws-dotnet-sdk-team"
"AWS.Tools.EMRContainers","aws-dotnet-sdk-team"
"AWS.Tools.EMRServerless","aws-dotnet-sdk-team"
"AWS.Tools.EntityResolution","aws-dotnet-sdk-team"
"AWS.Tools.EventBridge","aws-dotnet-sdk-team"
"AWS.Tools.Evs","aws-dotnet-sdk-team"
"AWS.Tools.Finspace","aws-dotnet-sdk-team"
"AWS.Tools.FinSpaceData","aws-dotnet-sdk-team"
"AWS.Tools.FIS","aws-dotnet-sdk-team"
"AWS.Tools.FMS","aws-dotnet-sdk-team"
"AWS.Tools.ForecastQueryService","aws-dotnet-sdk-team"
"AWS.Tools.ForecastService","aws-dotnet-sdk-team"
"AWS.Tools.FraudDetector","aws-dotnet-sdk-team"
"AWS.Tools.FreeTier","aws-dotnet-sdk-team"
"AWS.Tools.FSx","aws-dotnet-sdk-team"
"AWS.Tools.GameLift","aws-dotnet-sdk-team"
"AWS.Tools.GameLiftStreams","aws-dotnet-sdk-team"
"AWS.Tools.GameSparks","aws-dotnet-sdk-team"
"AWS.Tools.GeoMaps","aws-dotnet-sdk-team"
"AWS.Tools.GeoPlaces","aws-dotnet-sdk-team"
"AWS.Tools.GeoRoutes","aws-dotnet-sdk-team"
"AWS.Tools.Glacier","aws-dotnet-sdk-team"
"AWS.Tools.GlobalAccelerator","aws-dotnet-sdk-team"
"AWS.Tools.Glue","aws-dotnet-sdk-team"
"AWS.Tools.GlueDataBrew","aws-dotnet-sdk-team"
"AWS.Tools.Greengrass","aws-dotnet-sdk-team"
"AWS.Tools.GreengrassV2","aws-dotnet-sdk-team"
"AWS.Tools.GroundStation","aws-dotnet-sdk-team"
"AWS.Tools.GuardDuty","aws-dotnet-sdk-team"
"AWS.Tools.HealthLake","aws-dotnet-sdk-team"
"AWS.Tools.Honeycode","aws-dotnet-sdk-team"
"AWS.Tools.IAMRolesAnywhere","aws-dotnet-sdk-team"
"AWS.Tools.IdentityManagement","aws-dotnet-sdk-team"
"AWS.Tools.IdentityStore","aws-dotnet-sdk-team"
"AWS.Tools.Imagebuilder","aws-dotnet-sdk-team"
"AWS.Tools.ImportExport","aws-dotnet-sdk-team"
"AWS.Tools.Inspector","aws-dotnet-sdk-team"
"AWS.Tools.Inspector2","aws-dotnet-sdk-team"
"AWS.Tools.InspectorScan","aws-dotnet-sdk-team"
"AWS.Tools.Installer","aws-dotnet-sdk-team"
"AWS.Tools.InternetMonitor","aws-dotnet-sdk-team"
"AWS.Tools.Invoicing","aws-dotnet-sdk-team"
"AWS.Tools.IoT","aws-dotnet-sdk-team"
"AWS.Tools.IoTDeviceAdvisor","aws-dotnet-sdk-team"
"AWS.Tools.IoTEvents","aws-dotnet-sdk-team"
"AWS.Tools.IoTEventsData","aws-dotnet-sdk-team"
"AWS.Tools.IoTFleetHub","aws-dotnet-sdk-team"
"AWS.Tools.IoTFleetWise","aws-dotnet-sdk-team"
"AWS.Tools.IoTJobsDataPlane","aws-dotnet-sdk-team"
"AWS.Tools.IoTManagedIntegrations","aws-dotnet-sdk-team"
"AWS.Tools.IoTRoboRunner","aws-dotnet-sdk-team"
"AWS.Tools.IoTSecureTunneling","aws-dotnet-sdk-team"
"AWS.Tools.IoTSiteWise","aws-dotnet-sdk-team"
"AWS.Tools.IoTThingsGraph","aws-dotnet-sdk-team"
"AWS.Tools.IoTTwinMaker","aws-dotnet-sdk-team"
"AWS.Tools.IoTWireless","aws-dotnet-sdk-team"
"AWS.Tools.IVS","aws-dotnet-sdk-team"
"AWS.Tools.Ivschat","aws-dotnet-sdk-team"
"AWS.Tools.IVSRealTime","aws-dotnet-sdk-team"
"AWS.Tools.Kafka","aws-dotnet-sdk-team"
"AWS.Tools.KafkaConnect","aws-dotnet-sdk-team"
"AWS.Tools.Kendra","aws-dotnet-sdk-team"
"AWS.Tools.KendraRanking","aws-dotnet-sdk-team"
"AWS.Tools.KeyManagementService","aws-dotnet-sdk-team"
"AWS.Tools.Keyspaces","aws-dotnet-sdk-team"
"AWS.Tools.KeyspacesStreams","aws-dotnet-sdk-team"
"AWS.Tools.Kinesis","aws-dotnet-sdk-team"
"AWS.Tools.KinesisAnalyticsV2","aws-dotnet-sdk-team"
"AWS.Tools.KinesisFirehose","aws-dotnet-sdk-team"
"AWS.Tools.KinesisVideo","aws-dotnet-sdk-team"
"AWS.Tools.KinesisVideoMedia","aws-dotnet-sdk-team"
"AWS.Tools.KinesisVideoSignalingChannels","aws-dotnet-sdk-team"
"AWS.Tools.KinesisVideoWebRTCStorage","aws-dotnet-sdk-team"
"AWS.Tools.LakeFormation","aws-dotnet-sdk-team"
"AWS.Tools.Lambda","aws-dotnet-sdk-team"
"AWS.Tools.LaunchWizard","aws-dotnet-sdk-team"
"AWS.Tools.Lex","aws-dotnet-sdk-team"
"AWS.Tools.LexModelBuildingService","aws-dotnet-sdk-team"
"AWS.Tools.LexModelsV2","aws-dotnet-sdk-team"
"AWS.Tools.LexRuntimeV2","aws-dotnet-sdk-team"
"AWS.Tools.LicenseManager","aws-dotnet-sdk-team"
"AWS.Tools.LicenseManagerLinuxSubscriptions","aws-dotnet-sdk-team"
"AWS.Tools.LicenseManagerUserSubscriptions","aws-dotnet-sdk-team"
"AWS.Tools.Lightsail","aws-dotnet-sdk-team"
"AWS.Tools.LocationService","aws-dotnet-sdk-team"
"AWS.Tools.LookoutEquipment","aws-dotnet-sdk-team"
"AWS.Tools.LookoutforVision","aws-dotnet-sdk-team"
"AWS.Tools.LookoutMetrics","aws-dotnet-sdk-team"
"AWS.Tools.MachineLearning","aws-dotnet-sdk-team"
"AWS.Tools.Macie","aws-dotnet-sdk-team"
"AWS.Tools.Macie2","aws-dotnet-sdk-team"
"AWS.Tools.MailManager","aws-dotnet-sdk-team"
"AWS.Tools.MainframeModernization","aws-dotnet-sdk-team"
"AWS.Tools.ManagedBlockchain","aws-dotnet-sdk-team"
"AWS.Tools.ManagedBlockchainQuery","aws-dotnet-sdk-team"
"AWS.Tools.ManagedGrafana","aws-dotnet-sdk-team"
"AWS.Tools.MarketplaceAgreement","aws-dotnet-sdk-team"
"AWS.Tools.MarketplaceCatalog","aws-dotnet-sdk-team"
"AWS.Tools.MarketplaceDeployment","aws-dotnet-sdk-team"
"AWS.Tools.MarketplaceEntitlementService","aws-dotnet-sdk-team"
"AWS.Tools.MarketplaceReporting","aws-dotnet-sdk-team"
"AWS.Tools.MediaConnect","aws-dotnet-sdk-team"
"AWS.Tools.MediaConvert","aws-dotnet-sdk-team"
"AWS.Tools.MediaLive","aws-dotnet-sdk-team"
"AWS.Tools.MediaPackage","aws-dotnet-sdk-team"
"AWS.Tools.MediaPackageV2","aws-dotnet-sdk-team"
"AWS.Tools.MediaPackageVod","aws-dotnet-sdk-team"
"AWS.Tools.MediaStore","aws-dotnet-sdk-team"
"AWS.Tools.MediaStoreData","aws-dotnet-sdk-team"
"AWS.Tools.MediaTailor","aws-dotnet-sdk-team"
"AWS.Tools.MedicalImaging","aws-dotnet-sdk-team"
"AWS.Tools.MemoryDB","aws-dotnet-sdk-team"
"AWS.Tools.Mgn","aws-dotnet-sdk-team"
"AWS.Tools.MigrationHub","aws-dotnet-sdk-team"
"AWS.Tools.MigrationHubConfig","aws-dotnet-sdk-team"
"AWS.Tools.MigrationHubOrchestrator","aws-dotnet-sdk-team"
"AWS.Tools.MigrationHubRefactorSpaces","aws-dotnet-sdk-team"
"AWS.Tools.MigrationHubStrategyRecommendations","aws-dotnet-sdk-team"
"AWS.Tools.Mobile","aws-dotnet-sdk-team"
"AWS.Tools.MPA","aws-dotnet-sdk-team"
"AWS.Tools.MQ","aws-dotnet-sdk-team"
"AWS.Tools.MTurk","aws-dotnet-sdk-team"
"AWS.Tools.MWAA","aws-dotnet-sdk-team"
"AWS.Tools.Neptune","aws-dotnet-sdk-team"
"AWS.Tools.Neptunedata","aws-dotnet-sdk-team"
"AWS.Tools.NeptuneGraph","aws-dotnet-sdk-team"
"AWS.Tools.NetworkFirewall","aws-dotnet-sdk-team"
"AWS.Tools.NetworkFlowMonitor","aws-dotnet-sdk-team"
"AWS.Tools.NetworkManager","aws-dotnet-sdk-team"
"AWS.Tools.NetworkMonitor","aws-dotnet-sdk-team"
"AWS.Tools.NimbleStudio","aws-dotnet-sdk-team"
"AWS.Tools.Notifications","aws-dotnet-sdk-team"
"AWS.Tools.NotificationsContacts","aws-dotnet-sdk-team"
"AWS.Tools.OAM","aws-dotnet-sdk-team"
"AWS.Tools.ObservabilityAdmin","aws-dotnet-sdk-team"
"AWS.Tools.Odb","aws-dotnet-sdk-team"
"AWS.Tools.Omics","aws-dotnet-sdk-team"
"AWS.Tools.OpenSearchServerless","aws-dotnet-sdk-team"
"AWS.Tools.OpenSearchService","aws-dotnet-sdk-team"
"AWS.Tools.OpsWorks","aws-dotnet-sdk-team"
"AWS.Tools.OpsWorksCM","aws-dotnet-sdk-team"
"AWS.Tools.Organizations","aws-dotnet-sdk-team"
"AWS.Tools.OSIS","aws-dotnet-sdk-team"
"AWS.Tools.Outposts","aws-dotnet-sdk-team"
"AWS.Tools.Panorama","aws-dotnet-sdk-team"
"AWS.Tools.PartnerCentralSelling","aws-dotnet-sdk-team"
"AWS.Tools.PaymentCryptography","aws-dotnet-sdk-team"
"AWS.Tools.PaymentCryptographyData","aws-dotnet-sdk-team"
"AWS.Tools.PcaConnectorAd","aws-dotnet-sdk-team"
"AWS.Tools.PcaConnectorScep","aws-dotnet-sdk-team"
"AWS.Tools.PCS","aws-dotnet-sdk-team"
"AWS.Tools.Personalize","aws-dotnet-sdk-team"
"AWS.Tools.PersonalizeEvents","aws-dotnet-sdk-team"
"AWS.Tools.PersonalizeRuntime","aws-dotnet-sdk-team"
"AWS.Tools.PI","aws-dotnet-sdk-team"
"AWS.Tools.Pinpoint","aws-dotnet-sdk-team"
"AWS.Tools.PinpointEmail","aws-dotnet-sdk-team"
"AWS.Tools.PinpointSMSVoiceV2","aws-dotnet-sdk-team"
"AWS.Tools.Pipes","aws-dotnet-sdk-team"
"AWS.Tools.Polly","aws-dotnet-sdk-team"
"AWS.Tools.Pricing","aws-dotnet-sdk-team"
"AWS.Tools.Private5G","aws-dotnet-sdk-team"
"AWS.Tools.PrometheusService","aws-dotnet-sdk-team"
"AWS.Tools.Proton","aws-dotnet-sdk-team"
"AWS.Tools.QApps","aws-dotnet-sdk-team"
"AWS.Tools.QBusiness","aws-dotnet-sdk-team"
"AWS.Tools.QConnect","aws-dotnet-sdk-team"
"AWS.Tools.QLDB","aws-dotnet-sdk-team"
"AWS.Tools.QLDBSession","aws-dotnet-sdk-team"
"AWS.Tools.QuickSight","aws-dotnet-sdk-team"
"AWS.Tools.RAM","aws-dotnet-sdk-team"
"AWS.Tools.RDS","aws-dotnet-sdk-team"
"AWS.Tools.RDSDataService","aws-dotnet-sdk-team"
"AWS.Tools.RecycleBin","aws-dotnet-sdk-team"
"AWS.Tools.Redshift","aws-dotnet-sdk-team"
"AWS.Tools.RedshiftDataAPIService","aws-dotnet-sdk-team"
"AWS.Tools.RedshiftServerless","aws-dotnet-sdk-team"
"AWS.Tools.Rekognition","aws-dotnet-sdk-team"
"AWS.Tools.Repostspace","aws-dotnet-sdk-team"
"AWS.Tools.ResilienceHub","aws-dotnet-sdk-team"
"AWS.Tools.ResourceExplorer2","aws-dotnet-sdk-team"
"AWS.Tools.ResourceGroups","aws-dotnet-sdk-team"
"AWS.Tools.ResourceGroupsTaggingAPI","aws-dotnet-sdk-team"
"AWS.Tools.RoboMaker","aws-dotnet-sdk-team"
"AWS.Tools.Route53","aws-dotnet-sdk-team"
"AWS.Tools.Route53Domains","aws-dotnet-sdk-team"
"AWS.Tools.Route53Profiles","aws-dotnet-sdk-team"
"AWS.Tools.Route53RecoveryCluster","aws-dotnet-sdk-team"
"AWS.Tools.Route53RecoveryControlConfig","aws-dotnet-sdk-team"
"AWS.Tools.Route53RecoveryReadiness","aws-dotnet-sdk-team"
"AWS.Tools.Route53Resolver","aws-dotnet-sdk-team"
"AWS.Tools.S3","aws-dotnet-sdk-team"
"AWS.Tools.S3Control","aws-dotnet-sdk-team"
"AWS.Tools.S3Outposts","aws-dotnet-sdk-team"
"AWS.Tools.S3Tables","aws-dotnet-sdk-team"
"AWS.Tools.S3Vectors","aws-dotnet-sdk-team"
"AWS.Tools.SageMaker","aws-dotnet-sdk-team"
"AWS.Tools.SagemakerEdgeManager","aws-dotnet-sdk-team"
"AWS.Tools.SageMakerFeatureStoreRuntime","aws-dotnet-sdk-team"
"AWS.Tools.SageMakerGeospatial","aws-dotnet-sdk-team"
"AWS.Tools.SageMakerMetrics","aws-dotnet-sdk-team"
"AWS.Tools.SageMakerRuntime","aws-dotnet-sdk-team"
"AWS.Tools.SavingsPlans","aws-dotnet-sdk-team"
"AWS.Tools.Scheduler","aws-dotnet-sdk-team"
"AWS.Tools.Schemas","aws-dotnet-sdk-team"
"AWS.Tools.SecretsManager","aws-dotnet-sdk-team"
"AWS.Tools.SecurityHub","aws-dotnet-sdk-team"
"AWS.Tools.SecurityIR","aws-dotnet-sdk-team"
"AWS.Tools.SecurityLake","aws-dotnet-sdk-team"
"AWS.Tools.SecurityToken","aws-dotnet-sdk-team"
"AWS.Tools.ServerlessApplicationRepository","aws-dotnet-sdk-team"
"AWS.Tools.ServerMigrationService","aws-dotnet-sdk-team"
"AWS.Tools.ServiceCatalog","aws-dotnet-sdk-team"
"AWS.Tools.ServiceDiscovery","aws-dotnet-sdk-team"
"AWS.Tools.ServiceQuotas","aws-dotnet-sdk-team"
"AWS.Tools.Shield","aws-dotnet-sdk-team"
"AWS.Tools.SimpleEmail","aws-dotnet-sdk-team"
"AWS.Tools.SimpleEmailV2","aws-dotnet-sdk-team"
"AWS.Tools.SimpleNotificationService","aws-dotnet-sdk-team"
"AWS.Tools.SimpleSystemsManagement","aws-dotnet-sdk-team"
"AWS.Tools.SimpleWorkflow","aws-dotnet-sdk-team"
"AWS.Tools.SimSpaceWeaver","aws-dotnet-sdk-team"
"AWS.Tools.Snowball","aws-dotnet-sdk-team"
"AWS.Tools.SnowDeviceManagement","aws-dotnet-sdk-team"
"AWS.Tools.SocialMessaging","aws-dotnet-sdk-team"
"AWS.Tools.SQS","aws-dotnet-sdk-team"
"AWS.Tools.SSMContacts","aws-dotnet-sdk-team"
"AWS.Tools.SSMGuiConnect","aws-dotnet-sdk-team"
"AWS.Tools.SSMIncidents","aws-dotnet-sdk-team"
"AWS.Tools.SSMQuickSetup","aws-dotnet-sdk-team"
"AWS.Tools.SsmSap","aws-dotnet-sdk-team"
"AWS.Tools.SSO","aws-dotnet-sdk-team"
"AWS.Tools.SSOAdmin","aws-dotnet-sdk-team"
"AWS.Tools.SSOOIDC","aws-dotnet-sdk-team"
"AWS.Tools.StepFunctions","aws-dotnet-sdk-team"
"AWS.Tools.StorageGateway","aws-dotnet-sdk-team"
"AWS.Tools.SupplyChain","aws-dotnet-sdk-team"
"AWS.Tools.SupportApp","aws-dotnet-sdk-team"
"AWS.Tools.Synthetics","aws-dotnet-sdk-team"
"AWS.Tools.TaxSettings","aws-dotnet-sdk-team"
"AWS.Tools.Textract","aws-dotnet-sdk-team"
"AWS.Tools.TimestreamInfluxDB","aws-dotnet-sdk-team"
"AWS.Tools.TimestreamQuery","aws-dotnet-sdk-team"
"AWS.Tools.TimestreamWrite","aws-dotnet-sdk-team"
"AWS.Tools.Tnb","aws-dotnet-sdk-team"
"AWS.Tools.TranscribeService","aws-dotnet-sdk-team"
"AWS.Tools.Transfer","aws-dotnet-sdk-team"
"AWS.Tools.Translate","aws-dotnet-sdk-team"
"AWS.Tools.TrustedAdvisor","aws-dotnet-sdk-team"
"AWS.Tools.VerifiedPermissions","aws-dotnet-sdk-team"
"AWS.Tools.VoiceID","aws-dotnet-sdk-team"
"AWS.Tools.VPCLattice","aws-dotnet-sdk-team"
"AWS.Tools.WAF","aws-dotnet-sdk-team"
"AWS.Tools.WAFRegional","aws-dotnet-sdk-team"
"AWS.Tools.WAFV2","aws-dotnet-sdk-team"
"AWS.Tools.WellArchitected","aws-dotnet-sdk-team"
"AWS.Tools.WorkDocs","aws-dotnet-sdk-team"
"AWS.Tools.WorkLink","aws-dotnet-sdk-team"
"AWS.Tools.WorkMail","aws-dotnet-sdk-team"
"AWS.Tools.WorkMailMessageFlow","aws-dotnet-sdk-team"
"AWS.Tools.WorkSpaces","aws-dotnet-sdk-team"
"AWS.Tools.WorkspacesInstances","aws-dotnet-sdk-team"
"AWS.Tools.WorkSpacesThinClient","aws-dotnet-sdk-team"
"AWS.Tools.WorkSpacesWeb","aws-dotnet-sdk-team"
"AWS.Tools.XRay","aws-dotnet-sdk-team"
"awsBox","mbrine"
"AwsCfn","ezs-ebekker"
"AWSCompleter","mziyabo"
"AWSCostExplorerCmdlets","CData"
"AwsCredentialsManager","CurtisLusmore"
"AWSDataManagementCmdlets","CData"
"AwsDscToolkit","PowerShellTeam"
"AWSExt","trevor"
"AWSLambdaPSCore","aws-dotnet-sdk-team"
"AWSLogin","BAD2BEEF"
"AWSMFAProfile","channyein87"
"awsModule","mbrine"
"awsnetsec","mbrine"
"awso","visschers.m"
"AWSPowerShell","aws-dotnet-sdk-team"
"AWSPowerShell.NetCore","aws-dotnet-sdk-team"
"AWSPriceList","michael.haken"
"AWSProfileManager","zoltan-magyar"
"AWSSSOHelper","efab9c6f2b4c49578f8e619e27f6b3fb"
"AwsSSORoleHelper","0xw1sky"
"AWSTestHelper","SamMartin"
"AwsUtilities","michael.haken"
"AwsUtils","rhpkegel"
"AWSWindowsHelpers","SamMartin"
"ax2012.tools","splaxi"
"AxAzureBlueprint","Agazoth"
"AxcientAPI","AdamBurley"
"AxCosmosDB","Agazoth"
"AxCredentialVault","Agazoth"
"Axinom.DevOpsTooling","sandersaares"
"Axinom.Drm","sandersaares"
"AxisPowershell","AbelFox"
"AxKeyVault","Agazoth"
"AxKeyVaultExtension","Agazoth"
"AxSQLServerCe","Agazoth"
"Az","azure-sdk,adityapatwardhan"
"az-bootstrap","kewalaka"
"Az-mine","alerickson"
"Az-mine2","alerickson"
"Az.Accounts","azure-sdk"
"Az.ActivityLogAlert","sjnscythe02"
"Az.ADDomainServices","azure-sdk"
"Az.Adm","Djacome"
"Az.Advisor","azure-sdk"
"Az.Aks","azure-sdk"
"Az.AksArc","azure-sdk"
"Az.Alb","azure-sdk"
"Az.AlertsManagement","azure-sdk"
"Az.AnalysisServices","azure-sdk"
"Az.ApiManagement","azure-sdk"
"Az.App","azure-sdk"
"Az.AppComplianceAutomation","azure-sdk"
"Az.AppConfiguration","azure-sdk"
"Az.ApplicationInsights","azure-sdk"
"Az.ApplicationMonitor","rajrang"
"Az.ArcGateway","azure-sdk"
"Az.ArcResourceBridge","azure-sdk"
"Az.ArizeAI","azure-sdk"
"Az.Astro","azure-sdk"
"Az.Attestation","azure-sdk"
"Az.Automanage","azure-sdk"
"Az.Automation","azure-sdk"
"Az.Avd","srozemuller"
"Az.BareMetal","azure-sdk"
"Az.Batch","azure-sdk"
"Az.Billing","azure-sdk"
"Az.BillingBenefits","azure-sdk"
"Az.Blueprint","azure-sdk"
"Az.BootStrapper","azure-sdk"
"Az.BotService","azure-sdk"
"Az.Carbon","azure-sdk"
"Az.Cdn","azure-sdk"
"Az.ChangeAnalysis","azure-sdk"
"Az.Chaos","azure-sdk"
"Az.CloneVirtualMachine","Jason.Parker"
"Az.CloudHsm","azure-sdk"
"Az.CloudService","azure-sdk"
"Az.CodeSigning","azure-sdk"
"Az.CognitiveServices","azure-sdk"
"Az.Communication","azure-sdk"
"Az.Compute","azure-sdk"
"Az.ComputeFleet","azure-sdk"
"Az.Computer","MicrosoftTeam"
"Az.ComputeSchedule","azure-sdk"
"Az.ConfidentialLedger","azure-sdk"
"Az.Confluent","azure-sdk"
"Az.ConnectedKubernetes","azure-sdk"
"Az.ConnectedMachine","azure-sdk"
"Az.ConnectedNetwork","azure-sdk"
"Az.ConnectedVMware","azure-sdk"
"Az.ContainerInstance","azure-sdk"
"Az.ContainerRegistry","azure-sdk"
"Az.CosmosDB","azure-sdk"
"Az.CostManagement","azure-sdk"
"Az.CustomLocation","azure-sdk"
"Az.CustomProviders","azure-sdk"
"Az.Dashboard","azure-sdk"
"Az.DataBox","azure-sdk"
"Az.DataBoxEdge","azure-sdk"
"Az.Databricks","azure-sdk"
"Az.Datadog","azure-sdk"
"Az.DataFactory","azure-sdk"
"Az.DataLakeAnalytics","azure-sdk"
"Az.DataLakeStore","azure-sdk"
"Az.DataMigration","azure-sdk"
"Az.DataProtection","azure-sdk"
"Az.DataShare","azure-sdk"
"Az.DataTransfer","azure-sdk"
"Az.DedicatedHsm","azure-sdk"
"Az.DependencyMap","azure-sdk"
"Az.DesktopVirtualization","azure-sdk"
"Az.DesktopVirtualization.Utility","RyenTang"
"Az.DevCenter","azure-sdk"
"Az.DeviceProvisioningServices","azure-sdk"
"Az.DeviceRegistry","azure-sdk"
"Az.DeviceUpdate","azure-sdk"
"Az.DevOps.Blueprint","mrptsai"
"Az.DevTestLabs","azure-sdk"
"Az.DigitalTwins","azure-sdk"
"Az.DiskPool","azure-sdk"
